City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
378,Agirish,RU,2021-10-21 19:13:31,61.9247,63.0231,29.44,71,100,8.52
379,Saint-Pierre,RE,2021-10-21 19:13:32,-21.3393,55.4781,71.29,72,40,5.75
380,Komsomolskiy,UZ,2021-10-21 19:13:21,40.4272,71.7189,54.32,50,100,6.91
381,Moses Lake,US,2021-10-21 19:11:59,47.1301,-119.2781,61.16,51,1,3.44
382,Sinnamary,GF,2021-10-21 19:13:32,5.3833,-52.95,80.55,83,98,11.18
383,Ibotirama,BR,2021-10-21 19:13:33,-12.1853,-43.2206,84.74,50,98,1.81
384,Namatanai,PG,2021-10-21 19:13:18,-3.6667,152.4333,78.39,84,81,5.64
385,Oda,JP,2021-10-21 19:13:33,35.1833,132.5,54.64,73,100,5.5
386,Tautira,PF,2021-10-21 19:13:34,-17.7333,-149.15,82.42,77,5,9.89
387,Ginda,IN,2021-10-21 19:13:34,30.6945,78.4932,55.89,55,0,6.06
388,Kiama,AU,2021-10-21 19:13:35,-34.6833,150.8667,61.0,93,84,1.01
389,Iquique,CL,2021-10-21 19:12:53,-20.2208,-70.1431,62.64,67,33,9.08
390,Arman,RU,2021-10-21 19:13:35,59.7,150.1667,13.1,44,19,6.55
391,Chapais,CA,2021-10-21 19:13:36,49.7834,-74.8492,39.7,70,100,5.03
392,Berkak,NO,2021-10-21 19:13:36,62.825,10.0118,34.43,93,100,33.93
393,Ambon,ID,2021-10-21 19:13:37,-3.6954,128.1814,77.14,88,20,4.61
394,Shibetsu,JP,2021-10-21 19:13:37,43.659,145.132,45.32,89,100,5.95
395,Puerto Escondido,MX,2021-10-21 19:13:37,15.85,-97.0667,86.83,66,75,5.75
396,Levokumka,RU,2021-10-21 19:13:38,44.2317,43.15,43.05,61,0,2.24
397,Gainesville,US,2021-10-21 19:10:49,29.6516,-82.3248,86.79,48,20,3.44
398,Bonthe,SL,2021-10-21 19:13:38,7.5264,-12.505,80.04,80,100,8.52
399,Christchurch,NZ,2021-10-21 19:13:14,-43.5333,172.6333,52.0,84,0,3.44
400,Usak,TR,2021-10-21 19:13:39,38.5,29.4167,56.14,41,0,3.06
401,Yekepa,LR,2021-10-21 19:13:40,7.5753,-8.5419,72.0,94,100,3.38
402,Elat,IL,2021-10-21 19:13:40,29.5581,34.9482,74.01,60,0,10.78
403,Paris,FR,2021-10-21 19:11:15,48.8534,2.3488,48.15,86,20,4.61
404,Boundiali,CI,2021-10-21 19:13:40,9.5217,-6.4869,75.34,85,99,3.36
405,Lao Cai,VN,2021-10-21 19:13:41,22.4833,103.95,64.13,99,100,0.98
406,Karratha,AU,2021-10-21 19:13:41,-20.7377,116.8463,76.01,55,0,4.56
407,Guiberoua,CI,2021-10-21 19:13:42,6.2392,-6.1727,73.4,99,100,3.53
408,Moche,PE,2021-10-21 19:13:42,-8.1711,-79.0092,64.58,77,75,12.66
409,Nova Odesa,UA,2021-10-21 19:13:42,47.3078,31.7851,54.0,84,13,19.73
410,Tran,BG,2021-10-21 19:13:43,42.8353,22.6517,55.45,75,6,3.58
411,Petrovskoye,RU,2021-10-21 19:13:43,57.0104,39.2693,50.61,90,100,13.04
412,Kudeyevskiy,RU,2021-10-21 19:13:44,54.8758,56.7567,31.23,97,100,15.41
413,Alofi,NU,2021-10-21 19:13:44,-19.0595,-169.9187,76.89,69,40,14.97
414,Lenoir City,US,2021-10-21 19:13:45,35.7973,-84.256,72.45,87,89,1.01
415,Nioro,GM,2021-10-21 19:13:45,13.35,-15.75,85.86,57,100,3.76
416,Evensk,RU,2021-10-21 19:13:46,61.95,159.2333,4.51,75,8,8.79
417,Beloha,MG,2021-10-21 19:13:46,-25.1667,45.05,62.85,78,0,5.7
418,Kampene,CD,2021-10-21 19:13:46,-3.6,26.6667,68.5,99,100,2.57
419,Kaeo,NZ,2021-10-21 19:11:41,-35.1,173.7833,63.32,97,100,11.59
420,Pointe Michel,DM,2021-10-21 19:13:47,15.25,-61.3833,83.08,69,9,17.85
421,Bo Rai,TH,2021-10-21 19:13:47,12.5728,102.5371,80.85,97,100,0.96
422,Cayenne,GF,2021-10-21 19:13:48,4.9333,-52.3333,86.04,80,20,7.0
423,Shenandoah,US,2021-10-21 19:13:48,30.4013,-91.0009,87.94,68,47,1.01
424,Hovd,MN,2021-10-21 19:13:02,48.0056,91.6419,33.93,47,10,0.96
425,Gander,CA,2021-10-21 19:13:49,48.9682,-54.5906,42.17,93,99,11.99
426,Sept-Iles,CA,2021-10-21 19:13:49,50.2001,-66.3821,51.06,84,100,5.99
427,Atar,MR,2021-10-21 19:13:50,20.5169,-13.0499,85.06,14,0,11.39
428,Port Augusta,AU,2021-10-21 19:13:50,-32.5,137.7667,57.34,77,0,6.64
429,Manyana,BW,2021-10-21 19:11:19,-23.4,21.7167,67.91,65,98,7.25
430,Puerto Carreno,CO,2021-10-21 19:13:51,6.189,-67.4859,90.91,49,24,3.83
431,Lisakovsk,KZ,2021-10-21 19:13:51,52.5369,62.4936,33.75,63,100,12.39
432,San Matias,BO,2021-10-21 19:13:52,-16.3667,-58.4,100.98,25,63,3.06
433,Smirnykh,RU,2021-10-21 19:13:52,49.75,142.8333,22.28,83,50,3.47
434,Farafenni,GM,2021-10-21 19:13:52,13.5667,-15.6,86.94,53,91,2.33
435,Khonsa,IN,2021-10-21 19:13:53,27.0167,95.5667,62.91,98,15,2.64
436,Provideniya,RU,2021-10-21 19:13:10,64.3833,-173.3,20.55,86,25,6.71
437,Ubrique,ES,2021-10-21 19:13:53,36.6778,-5.446,70.2,51,0,1.63
438,Apatou,GF,2021-10-21 19:13:54,5.155,-54.3472,82.09,79,100,5.03
439,Pandrup,DK,2021-10-21 19:13:54,57.2215,9.6757,46.94,66,0,19.57
440,Clyde River,CA,2021-10-21 19:13:55,70.4692,-68.5914,21.56,84,99,3.31
441,Cullinan,ZA,2021-10-21 19:13:55,-25.6709,28.5236,69.82,25,99,6.91
442,Vila Velha,BR,2021-10-21 19:13:19,-20.3297,-40.2925,73.35,68,90,12.66
443,Zamora,EC,2021-10-21 19:13:56,-4.0692,-78.9567,85.46,52,91,4.7
444,Buraydah,SA,2021-10-21 19:13:56,26.326,43.975,73.02,33,0,12.12
445,Banjar,ID,2021-10-21 19:13:57,-8.19,114.9675,80.46,90,77,4.56
446,Touros,BR,2021-10-21 19:13:57,-5.1989,-35.4608,86.9,66,100,11.3
447,Morant Bay,JM,2021-10-21 19:13:58,17.8815,-76.4093,85.66,75,89,8.68
448,Consett,GB,2021-10-21 19:13:58,54.854,-1.8316,45.27,77,100,16.04
449,Rock Hill,US,2021-10-21 19:13:58,34.9249,-81.0251,81.36,51,40,14.97
450,Jardim,BR,2021-10-21 19:13:53,-21.4803,-56.1381,92.75,24,2,10.11
451,Bengkulu,ID,2021-10-21 19:13:59,-3.8004,102.2655,75.02,92,94,3.4
452,San Ignacio,BZ,2021-10-21 19:13:59,17.1561,-89.0714,76.73,96,100,1.68
453,Baiyin,CN,2021-10-21 19:14:00,36.5583,104.2081,43.7,53,12,3.22
454,Ejea De Los Caballeros,ES,2021-10-21 19:14:00,42.1263,-1.1372,62.74,58,100,15.03
455,Laguna,US,2021-10-21 19:13:19,38.421,-121.4238,70.92,85,75,5.75
456,Namikupa,TZ,2021-10-21 19:14:01,-10.8333,39.6,70.84,90,52,4.32
457,Rawson,AR,2021-10-21 19:14:01,-43.3002,-65.1023,57.81,46,73,19.17
458,Ganzhou,CN,2021-10-21 19:14:02,28.8184,115.4327,52.2,90,100,4.29
459,Dubbo,AU,2021-10-21 19:11:14,-32.25,148.6167,53.73,94,9,11.5
460,Charyshskoye,RU,2021-10-21 19:14:03,51.3978,83.5598,46.31,60,100,6.85
461,Punta Gorda,US,2021-10-21 19:14:03,26.9298,-82.0454,89.65,49,40,1.99
462,Lata,PT,2021-10-21 19:14:04,40.1629,-8.3327,59.05,80,0,5.14
463,Nurota,UZ,2021-10-21 19:14:04,40.5614,65.6886,39.29,47,32,4.45
464,Suntar,RU,2021-10-21 19:14:05,62.1444,117.6319,38.62,83,100,10.47
465,Kirakira,SB,2021-10-21 19:13:36,-10.4544,161.9205,79.65,85,100,7.07
466,Mangit,UZ,2021-10-21 19:14:05,40.5971,70.9607,51.08,63,100,24.09
467,Great Falls,US,2021-10-21 19:14:06,47.5002,-111.3008,61.99,40,20,13.0
468,Moussoro,TD,2021-10-21 19:14:06,13.6408,16.4901,90.73,35,100,6.58
469,Burnie,AU,2021-10-21 19:14:07,-41.0667,145.9167,57.94,92,100,12.73
470,Bubaque,GW,2021-10-21 19:14:07,11.2833,-15.8333,83.01,74,100,9.44
471,Guayaramerin,BO,2021-10-21 19:14:07,-10.8368,-65.3614,88.29,55,100,0.92
472,Erdenet,MN,2021-10-21 19:14:08,49.0333,104.0833,30.63,53,2,3.78
473,Kuusamo,FI,2021-10-21 19:14:08,65.9667,29.1833,28.44,93,90,8.05
474,San Juan,AR,2021-10-21 19:12:34,-31.5375,-68.5364,86.68,13,0,9.06
475,Cabra,ES,2021-10-21 19:14:09,37.4725,-4.4421,69.24,56,0,3.71
476,Mattru,SL,2021-10-21 19:14:09,7.6244,-11.8332,75.38,95,100,3.09
477,Namtsy,RU,2021-10-21 19:14:09,62.7161,129.6658,32.11,98,100,7.81
478,Agadez,NE,2021-10-21 19:14:10,19.75,10.25,85.17,14,0,7.58
479,Sisimiut,GL,2021-10-21 19:14:10,66.9395,-53.6735,29.16,82,30,12.5
480,Flagstaff,US,2021-10-21 19:13:18,35.1981,-111.6513,66.6,21,1,5.01
481,Verkh-Usugli,RU,2021-10-21 19:14:11,52.7,115.1667,24.6,91,16,2.95
482,Basiao,PH,2021-10-21 19:14:11,11.5486,122.6375,77.85,89,100,3.56
483,Bati,ET,2021-10-21 19:14:11,11.1833,40.0167,69.42,34,40,3.22
484,Pilar,BR,2021-10-21 19:14:12,-9.5972,-35.9567,85.93,62,58,15.12
485,Pauini,BR,2021-10-21 19:14:12,-7.7136,-66.9764,86.72,59,99,2.44
486,Mount Pleasant,US,2021-10-21 19:12:12,32.7941,-79.8626,82.06,61,75,1.99
487,Sur,OM,2021-10-21 19:14:13,22.5667,59.5289,79.92,65,2,11.23
488,Poso,ID,2021-10-21 19:14:13,-1.3959,120.7524,75.87,87,57,4.7
489,Nantucket,US,2021-10-21 19:13:19,41.2835,-70.0995,71.96,79,1,13.8
490,Khandyga,RU,2021-10-21 19:14:14,62.6667,135.6,16.43,94,100,7.09
491,Ulaangom,MN,2021-10-21 19:14:14,49.9811,92.0667,32.02,69,64,2.04
492,Rocha,UY,2021-10-21 19:14:15,-34.4833,-54.3333,68.77,55,4,8.1
493,Adrar,MR,2021-10-21 19:14:15,20.5022,-10.0711,77.72,10,12,10.25
494,Russell,US,2021-10-21 19:14:15,32.3502,-85.1999,77.97,60,90,0.0
495,Melipilla,CL,2021-10-21 19:10:06,-33.7,-71.2167,81.01,52,12,11.97
496,Hay River,CA,2021-10-21 19:14:16,60.8156,-115.7999,43.81,58,0,9.69
497,Mana,GF,2021-10-21 19:14:16,5.6592,-53.7767,79.39,86,100,9.57
498,Kanniyakumari,IN,2021-10-21 19:14:17,8.0833,77.5667,79.5,85,91,8.88
499,Buala,SB,2021-10-21 19:14:17,-8.145,159.5921,80.26,78,100,4.56
500,Tirlyanskiy,RU,2021-10-21 19:14:18,54.2109,58.5806,29.5,94,100,8.86
501,Saldanha,ZA,2021-10-21 19:14:18,-33.0117,17.9442,58.75,88,100,20.27
502,Boa Vista,BR,2021-10-21 19:14:19,2.8197,-60.6733,87.78,58,75,3.44
503,Kahului,US,2021-10-21 19:10:12,20.8947,-156.47,83.46,72,40,6.91
504,Kuching,MY,2021-10-21 19:14:19,1.55,110.3333,77.22,94,40,3.44
505,Bonnyville,CA,2021-10-21 19:09:52,54.2668,-110.735,40.89,42,0,9.15
506,Artyom,AZ,2021-10-21 19:14:20,40.4723,50.333,59.14,68,84,17.96
507,Shelburne,CA,2021-10-21 19:09:44,44.0787,-80.2041,61.12,84,100,15.37
508,Nanakuli,US,2021-10-21 19:14:21,21.3906,-158.1547,80.04,73,90,6.91
509,Madison Heights,US,2021-10-21 19:14:21,42.4859,-83.1052,66.9,62,90,16.11
510,Yuli,NG,2021-10-21 19:14:21,9.6989,10.2744,79.57,67,51,1.28
511,Sangar,RU,2021-10-21 19:14:22,63.9242,127.4739,20.97,94,100,7.81
512,Mesyagutovo,RU,2021-10-21 19:14:22,55.5303,58.2528,32.54,97,100,15.3
513,Okhotsk,RU,2021-10-21 19:14:23,59.3833,143.3,14.16,73,9,7.61
514,Mirnyy,RU,2021-10-21 19:14:23,62.5353,113.9611,34.14,90,94,9.69
515,Wenzhou,CN,2021-10-21 19:10:10,27.9994,120.6668,54.61,90,100,5.5
516,Xinyu,CN,2021-10-21 19:14:24,27.8043,114.9334,52.65,94,100,2.57
517,Fethiye,TR,2021-10-21 19:14:17,36.6217,29.1164,58.87,77,0,2.77
518,Nuuk,GL,2021-10-21 19:14:24,64.1835,-51.7216,30.81,86,20,17.27
519,Vestmannaeyjar,IS,2021-10-21 19:14:25,63.4427,-20.2734,42.66,69,64,7.61
520,Kumluca,TR,2021-10-21 19:14:25,36.3703,30.2869,67.87,59,0,5.17
521,Baranain,ES,2021-10-21 19:14:25,42.8057,-1.6773,56.64,71,75,10.36
522,Bereda,ES,2021-10-21 19:14:26,43.2686,-7.5406,53.35,92,10,2.51
523,Taraz,KZ,2021-10-21 19:14:26,42.9,71.3667,41.41,81,90,4.47
524,Omboue,GA,2021-10-21 19:14:27,-1.5746,9.2618,76.77,87,100,9.13
525,Charters Towers,AU,2021-10-21 19:14:27,-20.1,146.2667,71.13,91,6,6.49
526,Stawell,AU,2021-10-21 19:14:27,-37.05,142.7667,52.43,90,90,5.19
527,Nara,JP,2021-10-21 19:13:47,34.6851,135.8049,56.48,67,73,1.77
528,Kilindoni,TZ,2021-10-21 19:14:28,-7.9139,39.6668,77.83,76,7,12.73
529,Qasigiannguit,GL,2021-10-21 19:14:28,68.8193,-51.1922,30.45,97,65,3.87
530,Sao Sebastiao,BR,2021-10-21 19:14:29,-23.76,-45.4097,69.04,78,79,6.31
531,Luang Prabang,LA,2021-10-21 19:14:29,19.8856,102.1347,70.86,98,23,1.19
532,Tura,IN,2021-10-21 19:14:29,25.5198,90.2201,66.2,93,5,1.5
533,Pereleshino,RU,2021-10-21 19:14:30,51.7376,40.1388,56.98,61,100,20.33
534,Tooele,US,2021-10-21 19:14:30,40.5308,-112.2983,68.25,55,1,8.05
535,Manali,IN,2021-10-21 19:14:31,13.1667,80.2667,86.09,76,30,4.52
536,Ubinskoye,RU,2021-10-21 19:14:31,55.3068,79.6802,47.8,68,100,9.64
537,Saint-Georges,GD,2021-10-21 19:14:32,12.0564,-61.7485,83.88,79,20,23.02
538,Ibia,BR,2021-10-21 19:14:32,-19.4783,-46.5389,73.33,60,100,0.74
539,Aguada,PR,2021-10-21 19:14:33,18.3794,-67.1882,90.79,70,40,7.0
540,Waw,SS,2021-10-21 19:14:33,7.7029,27.9953,75.61,77,77,1.95
541,Tarauaca,BR,2021-10-21 19:14:33,-8.1614,-70.7656,87.44,57,100,2.55
542,Hanyang,CN,2021-10-21 19:14:34,32.1371,105.5126,54.39,82,100,0.92
543,Kloulklubed,PW,2021-10-21 19:14:34,7.0419,134.2556,82.09,70,19,5.19
544,Mampong,GH,2021-10-21 19:14:34,7.0627,-1.4001,72.97,93,97,2.15
545,Dongsheng,CN,2021-10-21 19:14:35,39.8161,109.9776,35.51,38,0,6.87
546,Buochs,CH,2021-10-21 19:14:35,46.974,8.4228,57.22,73,20,2.3
547,Terra Santa,BR,2021-10-21 19:14:36,-2.1042,-56.4869,87.73,60,100,4.16
548,Ratnapura,LK,2021-10-21 19:14:36,6.6828,80.3992,76.08,96,52,0.94
549,Orange Cove,US,2021-10-21 19:14:37,36.6244,-119.3137,81.5,23,90,3.18
550,Aksu,CN,2021-10-21 19:14:37,41.1231,80.2644,53.8,26,100,4.07
551,Pangnirtung,CA,2021-10-21 19:11:50,66.1451,-65.7125,32.16,67,64,5.3
552,Changping,CN,2021-10-21 19:14:38,40.2186,116.2197,45.97,43,0,7.0
553,Gorodishche,RU,2021-10-21 19:14:38,48.8045,44.4744,50.88,57,0,20.13
554,Zhigalovo,RU,2021-10-21 19:14:38,54.8097,105.1578,28.89,86,13,2.48
555,Itoman,JP,2021-10-21 19:13:09,26.1247,127.6694,71.62,86,75,12.66
556,Novoorsk,RU,2021-10-21 19:14:39,51.381,58.9813,33.58,93,100,16.06
557,Ust-Maya,RU,2021-10-21 19:14:39,60.4167,134.5333,22.55,97,100,4.0
558,Harsud,IN,2021-10-21 19:14:40,22.1,76.7333,70.3,58,0,3.44
559,Tromso,NO,2021-10-21 19:14:40,69.6496,18.957,35.62,55,75,3.0
560,Xiaoshi,CN,2021-10-21 19:14:41,41.2971,124.1209,38.25,67,47,0.89
561,Bitburg,DE,2021-10-21 19:14:41,49.9667,6.5333,43.3,66,80,6.33
562,Severo-Yeniseyskiy,RU,2021-10-21 19:14:42,60.3725,93.0408,32.72,83,68,5.46
563,Puerto Del Rosario,ES,2021-10-21 19:14:42,28.5004,-13.8627,73.15,83,75,17.27
564,Warwick,US,2021-10-21 19:12:02,41.7001,-71.4162,77.81,54,40,14.97
565,Bowen,AU,2021-10-21 19:14:43,-20.0167,148.2333,77.07,84,27,10.22
566,Abong Mbang,CM,2021-10-21 19:11:22,3.9833,13.1833,68.79,96,100,2.3
567,Huamachuco,PE,2021-10-21 19:14:44,-7.8,-78.0667,62.62,52,97,4.56
568,Magocs,HU,2021-10-21 19:14:44,46.35,18.2324,61.02,81,100,7.63
569,Amahai,ID,2021-10-21 19:14:45,-3.3333,128.9167,77.77,85,100,2.39
